Bedroom,Bathroom,Property Size,Nearby School,Nearby Mall,Tenure Type,Property Type,Parking Lot,Bus Stop,Mall,Park,School,Hospital,price,Highway,Nearby Railway Station,Railway Station
3.0,2.0,1530.0,0,0,0,1,1.0,0,0,1,1,0,628888.0,0,0,1
3.0,1.0,764.0,0,0,1,0,1.0,0,0,0,0,0,160000.0,0,0,0
3.0,2.0,1130.0,0,0,0,1,2.0,0,0,0,0,0,820000.0,0,0,0
3.0,2.0,700.0,1,0,1,3,1.0,1,0,1,1,0,195000.0,0,1,1
3.0,2.0,850.0,0,0,0,0,1.0,0,0,0,0,0,252000.0,0,0,0
3.0,2.0,720.0,0,0,1,0,1.0,1,0,0,0,0,190000.0,0,0,0
3.0,2.0,850.0,0,0,1,0,1.0,0,0,0,0,0,185000.0,0,0,0
3.0,2.0,951.0,0,0,1,5,2.0,0,0,0,0,0,598000.0,0,0,0
2.0,1.0,550.0,0,0,0,0,1.0,0,0,0,0,0,210000.0,0,0,0
3.0,2.0,900.0,0,0,0,0,2.0,0,0,0,0,0,265000.0,0,0,0
4.0,3.0,1239.0,0,0,0,5,2.0,0,0,0,0,0,550000.0,0,0,0
3.0,2.0,991.0,1,0,1,1,1.0,1,0,0,1,0,390000.0,0,0,0
3.0,1.0,615.0,0,0,1,0,1.0,0,0,0,0,0,210000.0,0,0,0
3.0,2.0,850.0,0,0,0,0,1.0,0,0,0,0,0,150000.0,0,0,0
3.0,2.0,890.0,0,0,1,0,1.0,0,0,0,0,0,315000.0,0,0,0
3.0,2.0,890.0,0,0,1,0,1.0,0,0,0,0,0,315000.0,0,0,0
3.0,2.0,1035.0,0,0,0,0,1.0,0,0,0,0,0,485000.0,0,0,0
3.0,2.0,1010.0,1,0,1,1,1.0,0,0,1,1,0,248000.0,0,1,1
4.0,2.0,9376.0,1,0,1,1,1.0,0,0,0,1,0,250000.0,0,1,1
3.0,2.0,850.0,0,0,1,0,1.0,1,1,1,1,0,300000.0,0,0,0
3.0,2.0,753.0,0,0,0,0,1.0,0,0,0,0,0,169000.0,0,0,0
3.0,2.0,850.0,1,0,0,0,2.0,0,0,0,1,0,195000.0,0,0,0
3.0,2.0,800.0,0,0,0,1,1.0,0,0,0,0,0,368000.0,0,0,0
3.0,2.0,738.0,0,0,1,0,1.0,0,0,0,0,0,230000.0,0,0,0
3.0,2.0,1313.0,0,0,0,1,3.0,0,0,0,0,0,960000.0,0,0,0
4.0,2.0,1495.0,0,0,0,1,2.0,0,0,0,0,0,470000.0,0,0,0
3.0,2.0,956.0,0,0,0,1,1.0,0,0,0,0,0,295000.0,0,0,0
3.0,2.0,811.0,1,0,1,0,1.0,1,0,0,1,0,290000.0,0,1,1
3.0,2.0,764.0,1,0,1,0,1.0,1,0,1,1,0,255000.0,0,1,1
3.0,3.0,1302.0,0,0,0,1,2.0,0,0,0,0,0,825000.0,0,0,0
4.0,2.0,1258.0,0,0,0,1,1.0,0,0,0,0,0,435000.0,0,0,0
2.0,1.0,500.0,0,0,1,3,1.0,0,0,0,0,0,125000.0,0,0,0
3.0,2.0,883.0,0,0,1,1,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,753.0,0,0,0,0,1.0,0,0,0,0,0,169000.0,0,0,0
3.0,2.0,850.0,1,0,0,0,2.0,0,0,0,1,0,195000.0,0,0,0
3.0,2.0,800.0,0,0,0,1,1.0,0,0,0,0,0,368000.0,0,0,0
3.0,2.0,738.0,0,0,1,0,1.0,0,0,0,0,0,230000.0,0,0,0
3.0,2.0,1313.0,0,0,0,1,3.0,0,0,0,0,0,960000.0,0,0,0
4.0,2.0,1495.0,0,0,0,1,2.0,0,0,0,0,0,470000.0,0,0,0
3.0,2.0,956.0,0,0,0,1,1.0,0,0,0,0,0,295000.0,0,0,0
3.0,2.0,811.0,1,0,1,0,1.0,1,0,0,1,0,290000.0,0,1,1
3.0,2.0,764.0,0,0,1,0,1.0,1,0,1,1,0,255000.0,0,0,1
3.0,3.0,1302.0,0,0,0,1,2.0,0,0,0,0,0,825000.0,0,0,0
4.0,2.0,1258.0,0,0,0,1,1.0,0,0,0,0,0,435000.0,0,0,0
2.0,1.0,500.0,0,0,1,3,1.0,0,0,0,0,0,125000.0,0,0,0
3.0,2.0,883.0,0,0,1,1,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,1012.0,1,0,0,5,2.0,0,0,0,1,0,375000.0,0,1,1
3.0,2.0,613.0,0,0,1,0,1.0,0,0,0,0,0,200000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,1,1,0,200000.0,0,0,0
3.0,2.0,1023.0,0,0,0,1,2.0,0,0,0,0,0,310000.0,0,0,0
3.0,2.0,1212.0,0,0,0,0,2.0,0,0,0,0,0,320000.0,0,0,0
3.0,2.0,1024.0,0,0,1,0,2.0,0,0,0,0,0,268000.0,0,0,0
1.0,1.0,678.0,0,0,1,1,1.0,0,0,0,0,0,245000.0,0,0,0
2.0,2.0,1010.0,0,0,0,5,1.0,0,0,0,0,0,396000.0,0,0,0
3.0,2.0,800.0,0,0,0,1,1.0,0,0,0,0,0,378000.0,0,0,0
3.0,2.0,1216.0,0,0,1,1,1.0,0,0,0,0,0,570000.0,0,0,0
3.0,2.0,850.0,0,0,0,1,1.0,0,0,0,0,0,365000.0,0,0,0
1.0,1.0,557.0,0,0,1,1,1.0,0,0,0,0,0,225000.0,0,0,0
3.0,2.0,1055.0,0,0,0,0,1.0,0,0,0,0,0,279999.0,0,0,0
3.0,2.0,667.0,0,0,0,3,1.0,0,0,0,0,0,139999.0,0,0,0
2.0,1.0,550.0,0,0,0,3,1.0,0,0,0,0,0,69999.0,0,0,0
2.0,1.0,550.0,0,0,0,3,1.0,0,0,0,0,0,84999.0,0,0,0
3.0,2.0,650.0,0,0,1,0,1.0,1,0,0,0,0,168000.0,1,1,1
3.0,2.0,900.0,0,0,1,0,1.0,0,0,0,0,0,175000.0,0,0,0
3.0,2.0,775.0,1,0,1,0,1.0,1,0,1,1,0,275000.0,0,1,1
3.0,1.0,650.0,0,0,0,0,1.0,0,0,0,0,0,230000.0,0,0,0
2.0,2.0,620.0,1,1,0,1,1.0,1,1,1,1,1,420000.0,0,0,0
3.0,2.0,1200.0,0,0,0,0,1.0,0,0,0,0,0,310000.0,0,0,0
3.0,2.0,764.0,1,0,1,0,1.0,1,0,1,1,0,260000.0,0,1,1
3.0,2.0,860.0,0,0,0,0,1.0,0,0,0,1,0,240000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,355000.0,0,0,0
3.0,2.0,802.0,0,0,0,0,1.0,0,0,1,1,1,280000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,360000.0,0,0,0
2.0,2.0,708.0,0,0,0,1,1.0,0,0,0,0,0,468000.0,0,0,0
3.0,2.0,650.0,1,0,0,0,1.0,0,0,0,1,0,130000.0,0,1,1
2.0,1.0,721.0,0,0,1,1,2.0,0,0,1,1,0,580000.0,0,0,0
3.0,2.0,660.0,0,0,0,0,1.0,0,0,0,0,0,155000.0,0,0,1
3.0,2.0,850.0,0,0,0,0,1.0,0,0,1,0,0,290000.0,0,0,0
2.0,2.0,724.0,0,1,1,5,1.0,1,1,1,0,0,680000.0,1,0,0
3.0,3.0,1539.0,0,0,0,1,2.0,0,0,0,0,0,1350000.0,0,0,0
3.0,3.0,1539.0,0,0,0,1,3.0,0,0,0,0,0,1220000.0,0,0,0
3.0,3.0,999.0,0,0,1,1,1.0,0,0,0,0,0,245000.0,0,0,0
2.0,1.0,650.0,0,0,1,3,1.0,0,0,0,0,0,227000.0,0,0,0
4.0,2.0,850.0,1,0,0,1,1.0,1,0,0,1,0,300000.0,0,0,0
3.0,2.0,775.0,1,0,1,0,1.0,1,0,1,1,0,300000.0,0,1,1
3.0,2.0,1295.0,1,1,0,1,1.0,1,1,1,1,1,340000.0,1,1,1
3.0,2.0,1006.0,0,0,0,0,2.0,0,0,0,0,0,450000.0,0,0,0
3.0,2.0,745.0,1,1,0,1,1.0,0,1,1,1,0,270000.0,0,1,1
3.0,2.0,1000.0,1,1,1,1,1.0,0,1,0,1,1,350000.0,0,1,1
3.0,2.0,1000.0,0,0,1,0,2.0,0,0,0,0,0,246000.0,0,0,0
3.0,2.0,700.0,0,0,0,3,1.0,0,0,0,0,0,100000.0,0,0,0
1.0,1.0,430.0,0,0,0,5,1.0,1,1,1,1,0,320000.0,0,0,0
4.0,2.0,818.0,0,0,0,0,1.0,0,0,0,0,0,218000.0,0,0,0
3.0,2.0,815.0,0,0,1,0,1.0,1,0,1,0,0,188000.0,1,0,0
3.0,2.0,1200.0,0,0,1,1,2.0,1,0,1,1,0,465000.0,0,0,0
3.0,2.0,949.0,0,0,0,0,2.0,0,0,0,0,0,275000.0,0,0,0
3.0,2.0,650.0,1,0,0,0,1.0,0,0,1,1,0,170000.0,0,0,0
3.0,2.0,1038.0,1,0,0,0,1.0,0,0,1,1,1,368000.0,0,0,0
3.0,2.0,815.0,0,1,0,5,1.0,1,1,0,0,0,599000.0,0,0,0
3.0,2.0,1200.0,1,0,0,1,1.0,1,0,1,1,0,499000.0,0,1,1
2.0,2.0,871.0,0,0,0,5,1.0,0,0,0,0,0,428000.0,0,0,0
1.0,1.0,614.0,0,0,0,1,1.0,0,0,0,0,0,310000.0,0,0,0
3.0,2.0,1200.0,0,0,0,0,1.0,0,0,0,0,0,310000.0,0,0,0
3.0,2.0,1004.0,0,0,0,1,1.0,0,0,0,0,0,400000.0,0,0,0
1.0,1.0,578.0,0,0,0,1,1.0,1,1,1,1,1,495000.0,0,0,1
3.0,2.0,870.0,0,0,1,0,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,2.0,657.0,0,0,0,3,1.0,0,0,0,0,0,135000.0,0,0,0
3.0,2.0,1376.0,0,0,1,1,1.0,0,1,1,1,1,450000.0,0,0,0
3.0,2.0,730.0,0,0,0,3,1.0,0,0,0,0,0,132000.0,0,0,0
3.0,2.0,1021.0,0,1,0,0,2.0,0,1,0,0,1,315000.0,0,0,0
3.0,2.0,1015.0,0,0,1,0,1.0,1,0,0,1,1,395000.0,0,0,1
1.0,1.0,649.0,0,0,1,5,1.0,0,0,0,0,0,738238.0,0,0,0
3.0,2.0,753.0,0,0,1,3,1.0,0,0,0,0,0,195000.0,0,0,0
3.0,2.0,1259.0,1,0,1,1,1.0,0,0,1,1,1,480000.0,0,0,0
3.0,2.0,872.0,0,0,0,1,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,3.0,1082.0,0,0,0,1,2.0,0,0,0,0,0,310000.0,0,0,0
3.0,2.0,1091.0,0,0,0,1,1.0,0,0,0,0,0,365000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,0,0,0,215000.0,0,0,0
3.0,1.0,650.0,0,0,1,0,1.0,0,0,0,0,0,175000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,2.0,0,0,1,0,0,269000.0,0,0,0
3.0,2.0,850.0,0,0,0,0,2.0,0,0,1,0,0,289000.0,0,0,0
3.0,2.0,800.0,0,0,0,0,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,2.0,850.0,1,0,0,0,1.0,0,0,1,1,0,295000.0,0,0,0
3.0,2.0,950.0,0,0,1,0,1.0,0,0,0,0,0,295000.0,0,0,0
3.0,2.0,820.0,1,0,0,0,2.0,0,0,1,1,0,299000.0,0,0,0
3.0,2.0,850.0,0,0,1,0,2.0,1,0,1,1,0,270000.0,0,0,0
3.0,2.0,1103.0,0,0,1,0,1.0,0,0,0,0,0,259000.0,0,0,0
3.0,2.0,850.0,0,1,0,0,2.0,0,1,0,0,0,260000.0,0,0,0
3.0,2.0,700.0,1,0,0,0,2.0,0,0,1,1,1,269000.0,1,0,0
3.0,2.0,1140.0,0,0,0,0,1.0,0,0,0,0,0,299000.0,0,0,0
4.0,3.0,1033.0,1,0,1,5,2.0,1,0,1,1,0,309000.0,0,0,0
3.0,2.0,980.0,0,0,1,0,1.0,0,0,0,1,0,170000.0,0,0,1
4.0,2.0,1001.0,0,0,1,0,1.0,0,0,0,0,0,269000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,315000.0,0,0,0
3.0,2.0,650.0,1,0,0,0,1.0,0,0,1,1,0,188000.0,0,0,0
3.0,2.0,1140.0,0,0,0,1,2.0,0,0,0,0,0,385000.0,0,0,0
3.0,2.0,863.0,1,0,1,0,1.0,1,0,0,1,0,275000.0,0,0,0
3.0,2.0,1170.0,0,0,1,1,2.0,1,1,1,1,0,395000.0,0,0,0
3.0,2.0,850.0,1,1,1,1,1.0,1,1,1,1,0,260000.0,0,0,0
4.0,2.0,1184.0,1,0,1,1,2.0,1,0,1,1,0,500000.0,0,0,0
3.0,2.0,614.0,0,0,1,0,1.0,0,0,0,0,0,270000.0,0,0,0
2.0,2.0,420.0,1,1,0,0,1.0,1,1,0,1,0,225000.0,0,1,1
3.0,2.0,650.0,0,0,1,0,1.0,0,0,0,0,0,140000.0,0,0,0
3.0,2.0,650.0,1,0,1,0,1.0,1,0,1,1,0,177000.0,0,1,1
3.0,2.0,667.0,1,0,0,0,1.0,1,0,1,1,1,150000.0,0,0,0
3.0,2.0,794.0,1,0,0,0,1.0,0,0,0,1,1,145000.0,0,0,0
3.0,2.0,858.0,1,1,1,0,1.0,0,1,1,1,1,288000.0,0,1,1
3.0,2.0,764.0,1,0,1,0,1.0,1,0,1,1,0,280000.0,0,1,1
3.0,2.0,1230.0,0,0,0,1,1.0,0,0,0,0,0,950000.0,0,0,0
3.0,2.0,850.0,1,1,1,0,1.0,1,1,1,1,0,255000.0,0,1,1
3.0,2.0,883.0,0,0,1,0,1.0,0,0,1,1,0,235000.0,0,0,0
4.0,2.0,1200.0,0,0,1,0,1.0,1,0,1,0,0,328000.0,1,0,0
3.0,2.0,997.0,0,0,1,0,1.0,0,0,0,0,0,398000.0,0,0,0
3.0,2.0,850.0,1,1,1,1,1.0,1,1,1,1,0,260000.0,0,0,0
4.0,2.0,1184.0,1,0,1,1,2.0,1,0,1,1,0,500000.0,0,0,0
3.0,2.0,614.0,0,0,1,0,1.0,0,0,0,0,0,270000.0,0,0,0
2.0,2.0,420.0,1,1,0,0,1.0,1,1,0,1,0,225000.0,0,1,1
3.0,2.0,650.0,0,0,1,0,1.0,0,0,0,0,0,140000.0,0,0,0
3.0,2.0,650.0,0,0,1,0,1.0,1,0,1,1,0,177000.0,0,0,1
3.0,2.0,794.0,1,0,0,0,1.0,0,0,0,1,1,145000.0,0,0,0
3.0,2.0,667.0,1,0,0,0,1.0,1,0,1,1,1,150000.0,0,0,0
3.0,2.0,858.0,1,1,1,0,1.0,0,1,1,1,1,288000.0,0,1,1
3.0,2.0,764.0,1,0,1,0,1.0,1,0,1,1,0,280000.0,0,1,1
3.0,2.0,1230.0,0,0,0,1,1.0,0,0,0,0,0,950000.0,0,0,0
3.0,2.0,850.0,1,1,1,0,1.0,1,1,1,1,0,255000.0,0,1,1
3.0,2.0,883.0,1,0,1,0,1.0,0,0,1,1,0,235000.0,0,0,0
4.0,2.0,1200.0,0,0,1,0,1.0,1,0,1,0,0,328000.0,1,0,0
3.0,2.0,997.0,0,0,1,0,1.0,0,0,0,0,0,398000.0,0,0,0
3.0,2.0,645.0,0,0,0,0,1.0,1,0,0,0,0,170000.0,1,1,1
2.0,1.0,688.0,0,0,0,5,1.0,0,0,0,0,0,207100.0,0,0,0
3.0,2.0,850.0,0,0,0,5,1.0,0,0,0,0,0,345000.0,0,0,0
3.0,2.0,1367.0,0,0,0,5,2.0,0,0,0,0,0,650000.0,0,0,0
3.0,1.0,624.0,0,0,0,0,1.0,0,0,0,0,0,180000.0,0,0,0
3.0,2.0,764.0,1,0,1,0,1.0,1,0,1,1,0,270000.0,0,1,1
3.0,2.0,900.0,0,0,0,0,1.0,0,0,0,0,0,175000.0,0,0,0
3.0,2.0,1102.0,0,0,0,0,2.0,0,0,0,1,1,249000.0,0,0,0
3.0,2.0,900.0,0,0,0,0,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,750.0,0,0,0,3,1.0,0,0,0,0,0,168000.0,0,0,0
2.0,1.0,516.0,1,1,0,5,1.0,1,1,1,1,1,550000.0,0,0,0
2.0,2.0,832.0,0,0,1,5,2.0,0,0,0,0,0,734450.0,0,0,0
2.0,2.0,1270.0,0,0,1,5,2.0,0,0,0,0,0,804011.0,0,0,0
3.0,2.0,800.0,0,0,0,1,2.0,0,0,0,0,0,338000.0,0,0,0
3.0,2.0,1097.0,0,0,0,0,1.0,0,0,0,0,0,380000.0,0,0,0
4.0,4.0,3878.0,0,0,0,1,4.0,0,0,0,0,0,3600000.0,0,0,0
3.0,2.0,1050.0,0,0,0,1,2.0,0,0,0,0,0,500000.0,0,0,0
3.0,2.0,1288.0,0,0,0,1,2.0,0,0,0,0,0,305000.0,0,0,0
3.0,2.0,1000.0,0,0,0,0,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,1288.0,0,0,0,1,2.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,850.0,0,0,0,0,1.0,0,0,0,0,0,199000.0,0,0,0
3.0,1.0,680.0,1,0,0,0,1.0,0,0,0,1,0,88000.0,0,0,0
3.0,2.0,720.0,1,0,1,0,1.0,1,0,0,1,0,150000.0,0,0,0
3.0,3.0,1267.0,1,1,0,1,1.0,1,1,0,1,1,450000.0,0,1,1
3.0,2.0,1200.0,0,0,0,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,748.0,1,1,1,1,1.0,1,1,0,1,0,300000.0,1,1,1
3.0,2.0,1334.0,0,0,0,1,2.0,0,0,0,0,0,788000.0,0,0,0
3.0,4.0,2124.0,0,0,0,0,1.0,0,0,0,0,0,520000.0,0,0,0
3.0,1.0,650.0,0,0,0,0,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,298000.0,0,0,0
3.0,2.0,865.0,0,0,0,1,2.0,0,0,0,0,0,415286.0,0,0,0
2.0,2.0,750.0,0,0,1,0,1.0,0,0,0,0,0,285000.0,0,0,0
2.0,1.0,530.0,0,0,0,3,1.0,0,0,0,0,0,200000.0,0,0,0
2.0,1.0,753.0,1,1,1,5,1.0,0,1,1,1,1,668000.0,1,1,1
3.0,2.0,850.0,0,0,0,1,1.0,0,0,0,0,0,255000.0,0,0,0
2.0,2.0,1329.0,0,0,1,5,1.0,0,0,0,0,0,998000.0,0,0,0
4.0,5.0,2266.0,0,0,1,1,1.0,0,0,0,0,0,2100000.0,0,0,0
3.0,1.0,789.0,1,1,1,0,1.0,1,1,0,1,0,260000.0,1,1,1
3.0,2.0,1007.0,0,0,1,5,2.0,0,0,0,0,0,466000.0,0,0,0
3.0,2.0,1007.0,0,0,1,1,2.0,0,0,0,0,0,489819.0,0,0,0
3.0,2.0,904.0,0,0,1,5,2.0,0,0,0,0,0,478200.0,0,0,0
3.0,2.0,1120.0,0,0,0,1,1.0,1,1,1,1,0,320000.0,0,0,1
2.0,1.0,700.0,0,0,1,3,1.0,0,0,0,0,0,180000.0,0,0,0
3.0,2.0,1047.0,0,0,0,1,2.0,0,0,0,0,0,1080000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,188000.0,0,0,0
1.0,1.0,640.0,0,0,0,0,1.0,0,0,0,0,0,110000.0,0,0,0
3.0,2.0,798.0,0,0,1,0,1.0,0,0,0,0,0,210000.0,0,0,0
3.0,2.0,1281.0,0,0,0,7,1.0,0,0,0,0,0,495000.0,0,0,0
1.0,1.0,450.0,1,1,1,1,1.0,1,1,1,1,1,280000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,2.0,0,0,0,0,0,700000.0,0,0,0
3.0,2.0,650.0,0,0,1,0,1.0,0,0,1,0,0,175000.0,0,0,1
3.0,3.0,1288.0,0,0,0,1,1.0,0,0,0,0,0,695000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,370000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,1.0,0,0,0,0,0,165000.0,0,0,0
3.0,2.0,1300.0,1,1,1,1,1.0,0,1,1,1,1,420000.0,0,1,1
3.0,2.0,925.0,1,0,0,0,1.0,1,0,1,1,0,368000.0,0,0,0
3.0,2.0,1206.0,0,0,0,0,2.0,0,0,0,0,0,660000.0,0,0,0
3.0,2.0,710.0,0,0,1,0,1.0,0,0,0,0,0,175000.0,0,0,0
2.0,2.0,657.0,0,0,0,3,1.0,0,0,0,0,0,110000.0,0,0,0
3.0,2.0,650.0,1,1,1,0,1.0,0,1,1,1,1,180000.0,0,1,1
3.0,2.0,1051.0,0,0,0,1,1.0,1,0,1,0,1,298000.0,0,0,0
3.0,1.0,603.0,0,0,1,3,1.0,0,0,0,0,0,170000.0,0,0,0
3.0,2.0,850.0,0,0,0,1,1.0,0,0,0,0,0,380000.0,0,0,0
4.0,2.0,1101.0,1,0,1,1,1.0,1,0,1,1,0,440000.0,0,1,1
3.0,2.0,600.0,1,1,1,0,1.0,1,1,1,1,0,178000.0,0,1,1
3.0,2.0,764.0,1,1,1,0,1.0,1,1,1,1,0,290000.0,0,0,0
1.0,1.0,605.0,0,0,0,5,1.0,0,0,0,0,0,218800.0,0,0,0
3.0,2.0,1222.0,0,0,0,1,1.0,0,0,1,1,0,378000.0,1,0,1
3.0,2.0,900.0,0,0,0,5,2.0,0,0,0,1,0,260000.0,0,0,1
3.0,2.0,874.0,0,0,1,0,1.0,1,0,1,1,1,275000.0,0,0,0
3.0,1.0,700.0,0,0,0,3,1.0,0,0,0,0,0,265000.0,0,0,0
2.0,1.0,873.0,0,0,1,1,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,3.0,1900.0,1,0,0,5,3.0,0,0,0,1,0,450000.0,0,1,1
1.0,1.0,770.0,0,0,1,4,1.0,0,0,0,0,0,450000.0,0,0,0
3.0,2.0,926.0,0,0,0,0,1.0,0,0,0,0,0,270000.0,0,0,0
2.0,2.0,1100.0,0,0,0,1,1.0,1,0,1,0,1,300000.0,0,0,0
4.0,2.0,1062.0,1,1,0,5,1.0,1,1,1,1,0,420000.0,0,1,1
3.0,2.0,887.0,0,0,0,1,1.0,0,0,0,0,0,465000.0,0,0,0
3.0,2.0,1295.0,0,0,0,1,2.0,0,0,0,0,0,538000.0,0,0,0
4.0,3.0,1250.0,0,0,0,0,1.0,0,0,0,0,0,328000.0,0,0,0
3.0,2.0,887.0,0,0,0,1,1.0,0,0,0,0,0,450000.0,0,0,0
3.0,3.0,1288.0,0,0,0,1,2.0,0,0,0,0,0,750000.0,0,0,0
3.0,2.0,887.0,0,0,0,1,2.0,0,0,0,0,0,495000.0,0,0,0
3.0,2.0,950.0,0,0,1,0,1.0,0,1,0,1,0,355000.0,0,0,0
3.0,2.0,844.0,0,0,1,0,1.0,0,0,0,0,0,229000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,1.0,0,0,0,0,0,288000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,2.0,900.0,0,0,1,0,1.0,0,0,0,0,0,234000.0,0,0,0
4.0,3.0,2335.0,0,0,0,1,4.0,0,0,0,0,0,1150000.0,0,0,0
4.0,3.0,1507.0,1,0,1,5,3.0,0,0,0,1,0,1080000.0,0,1,1
3.0,3.0,1250.0,0,0,0,1,2.0,0,0,0,0,0,750000.0,0,0,0
4.0,3.0,1500.0,0,0,0,1,2.0,0,0,0,0,0,850000.0,0,0,0
3.0,2.0,1319.0,1,1,0,1,2.0,1,1,1,1,0,890000.0,1,0,0
3.0,2.0,775.0,0,0,1,0,1.0,1,0,1,1,0,338000.0,0,0,1
3.0,2.0,711.0,0,0,1,3,1.0,0,0,0,0,0,210000.0,0,0,0
2.0,2.0,861.0,0,0,1,1,1.0,0,0,0,0,0,249900.0,0,0,0
3.0,2.0,800.0,0,0,0,0,1.0,0,0,0,0,0,320000.0,0,0,0
3.0,1.0,560.0,0,0,1,3,1.0,0,0,0,0,0,150000.0,0,0,0
3.0,2.0,910.0,0,1,0,0,1.0,0,1,0,0,0,240000.0,1,1,1
2.0,1.0,620.0,0,0,0,3,1.0,0,0,0,0,0,85000.0,0,0,0
3.0,2.0,1100.0,1,0,0,1,2.0,1,0,1,1,0,400000.0,0,0,0
1.0,1.0,737.0,0,0,1,5,1.0,0,0,1,1,0,370000.0,0,0,0
3.0,1.0,840.0,0,0,1,0,1.0,0,0,0,0,0,240000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,0,0,0,215000.0,0,0,0
3.0,2.0,1130.0,0,0,1,0,1.0,0,0,0,0,0,320000.0,0,0,0
5.0,4.0,2650.0,0,0,0,1,1.0,0,0,0,0,0,780000.0,0,0,0
3.0,2.0,1001.0,0,0,1,0,1.0,0,0,0,0,0,210000.0,0,0,0
4.0,2.0,1300.0,1,1,1,1,2.0,1,1,1,1,0,498000.0,0,1,1
3.0,2.0,700.0,0,0,1,0,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,1017.0,0,0,0,0,1.0,0,0,0,0,0,325000.0,0,0,0
2.0,1.0,809.0,0,0,0,5,1.0,1,0,0,0,0,650000.0,1,1,1
3.0,2.0,1087.0,0,0,0,1,2.0,0,0,0,0,0,598000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,2.0,0,0,0,0,0,298000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,2.0,0,0,0,0,0,298000.0,0,0,0
3.0,2.0,936.0,0,0,0,1,2.0,0,0,0,0,0,498000.0,0,0,0
2.0,3.0,1365.0,0,0,0,5,1.0,0,0,0,0,0,988000.0,0,0,0
3.0,2.0,936.0,0,0,0,1,3.0,0,0,0,0,0,498000.0,0,0,0
3.0,2.0,930.0,0,0,1,1,1.0,0,0,0,0,0,508800.0,0,0,0
3.0,2.0,1405.0,0,0,1,1,1.0,0,0,0,0,0,395000.0,0,0,0
3.0,2.0,1372.0,0,0,0,1,2.0,0,1,1,0,0,680000.0,1,0,1
4.0,2.0,1302.0,0,0,0,1,3.0,0,0,0,0,0,820000.0,0,0,0
5.0,4.0,3701.0,0,0,1,1,3.0,0,0,0,0,0,3701000.0,0,0,0
5.0,7.0,6016.0,0,0,1,1,4.0,0,0,0,0,0,6016000.0,0,0,0
3.0,2.0,1023.0,1,1,0,5,1.0,1,1,1,1,0,635000.0,0,0,0
1.0,1.0,497.0,1,1,0,0,1.0,0,1,0,1,1,285000.0,0,0,0
3.0,2.0,874.0,1,0,1,1,1.0,1,0,1,1,0,354000.0,0,0,0
3.0,2.0,1000.0,0,0,0,0,1.0,0,0,0,0,0,298000.0,0,0,0
3.0,2.0,1295.0,1,0,0,1,1.0,1,0,1,1,0,530000.0,0,0,0
3.0,2.0,936.0,0,0,0,1,1.0,0,0,0,0,0,320000.0,0,0,0
3.0,2.0,947.0,0,0,0,0,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,938.0,1,1,0,1,1.0,1,1,1,1,1,380000.0,0,0,0
3.0,2.0,816.0,0,0,0,0,1.0,0,0,0,0,0,200000.0,0,0,0
2.0,2.0,430.0,1,1,0,0,1.0,1,1,0,1,0,225000.0,0,1,1
3.0,2.0,657.0,0,0,0,5,1.0,0,0,0,0,0,400000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,2.0,0,0,0,0,0,480000.0,1,0,0
3.0,2.0,650.0,0,0,1,3,1.0,0,0,0,0,0,180000.0,0,0,0
3.0,2.0,850.0,0,0,1,0,1.0,0,0,0,0,0,220000.0,0,0,0
